,rotten_tomatoes_link,critic_name,top_critic,publisher_name,review_type,review_score,review_date,review_content
149,m/10009274-priest,David Nusair,FALSE,Reel Film Reviews,Rotten,4-Jan,8/7/2011,...as dull and intolerable an actioner as one can easily recall...
150,m/10009274-priest,Andrew L. Urban,FALSE,Urban Cinefile,Rotten,,8/22/2011,Priest 3D might be of interest for those keen on the comics but for others it's a very loud and chaotic but lame fantasy effort with much mayhem but insufficient payoff.
151,m/10009274-priest,Louise Keller,FALSE,Urban Cinefile,Fresh,,8/22/2011,"Director Scott Stewart has fun with the genre, making effective use of 3D technology and amid the ridiculous, delivers an often surprisingly compelling B-movie with some superior elements."
152,m/10009274-priest,Don Groves,FALSE,sbs.com.au,Rotten,1.5/5,8/23/2011,"Vampires, cowboys and warrior priests: an unholy mess."
153,m/10009274-priest,Sandra Hall,TRUE,Sydney Morning Herald,Rotten,5-Feb,8/25/2011,"Bettany is a great actor who does melancholy very well, he also has a sense of mischief. It would be nice to see it shine a bit before it, too, fades to grey."
154,m/10009274-priest,Philippa Hawker,TRUE,The Age (Australia),Rotten,5-Feb,8/25/2011,"Its visual style veers between bleached desert tones and slimy undercover dankness, but the 3D version is undistinguished."
155,m/10009274-priest,David Stratton,FALSE,At the Movies (Australia),Rotten,1.5/5,8/25/2011,"Some scenes on the train have a certain chill, but overall this is likely to short-change genre lovers."
156,m/10009274-priest,Leigh Paatsch,FALSE,Herald Sun (Australia),Rotten,5-Feb,8/25/2011,"At the very least, the film's herky-jerky mood swings will keep viewers on their toes long after they become bored with the main plot."
157,m/10009274-priest,Clem Bastow,FALSE,The Vine,Fresh,5-Mar,8/25/2011,What's not to like about badass Catholic vigilantes who fly through the air to punch demons in the face? (Don't answer that.)
158,m/10009274-priest,,FALSE,FILMINK (Australia),Rotten,,8/25/2011,Predictable action sequences & lazy character development add up to an all too blatant cash in at the box office
159,m/10009274-priest,Matthew Pejkovic,FALSE,Matt's Movie Reviews,Rotten,1.5/5,8/31/2011,"An ugly exercise in genre filmmaking and religion bashing, Priest marks a new low in the action/horror hybrid, and once again proves why Paul Bettany is the worst action star working today."
160,m/10009274-priest,Eric Melin,FALSE,Scene-Stealers.com,Rotten,4-Jan,9/9/2011,90 minutes of inconsequential action and clich recycling...painful to watch a semi-interesting setup get squandered and become stuffed into a familiar-as-hell framework where nothing ever seems at stake.
161,m/10009274-priest,James White,FALSE,SFX Magazine,Rotten,2.5/5,9/16/2011,anyone who has seen the trailer has seen a good 80% of anything worth watching here
162,m/10009274-priest,Jeff Beck,FALSE,Examiner.com,Rotten,1.5/4,9/20/2012,"""Priest"" is one of those films you will forget about approximately five minutes after it's over. There is absolutely nothing memorable or noteworthy about it"
163,m/10009274-priest,Ben Kendrick,FALSE,Screen Rant,Rotten,5-Jan,10/2/2012,"Priest is a lousy action movie with boring characters, a convoluted plot, and, most unforgivable, very little compelling action."
164,m/10009274-priest,Roger Moore,FALSE,Tribune News Service,Rotten,1.5/4,1/12/2013,'Priest' is about five beads shy of a rosary.
165,m/10009274-priest,Steve Newton,FALSE,Georgia Straight,Rotten,5-Jan,2/15/2013,The good news is that Priest is not nearly as painful to sit through as Legion. But that's about it for the good news.
166,m/10009274-priest,Jeff Beck,FALSE,We Got This Covered,Rotten,10-Mar,3/13/2013,Priest is one of those films you will forget about approximately five minutes after it's over. There is absolutely nothing memorable here.
167,m/10009274-priest,Scott Weinberg,FALSE,TheHorrorShow,Rotten,,8/26/2015,Another broad yet eclectic little genre-blender to (maybe) toss into your rental queue.
168,m/10009274-priest,Annalee Newitz,FALSE,io9.com,Rotten,,5/26/2018,"Even with hives of cool-looking vampires, cowboys on motorcycles, and ninja priests, there are some stories that are just too dumb to live."
169,m/10009274-priest,Anna Smith,FALSE,Metro (UK),Rotten,5-Feb,8/24/2018,"It's just a shame this world is populated with such one-dimensional, humourless characters."
170,m/10009274-priest,Johnny Gayzmonic,FALSE,Fanboys of the Universe,Fresh,10-Jul,11/4/2018,"It's everything you've enjoyed in every genre film you've ever seen rolled into one package, although it seems to lose something when added into the sum of its parts."
171,m/10009274-priest,Abbie Bernstein,FALSE,Assignment X,Rotten,,2/15/2019,There isn't anything here that is nurtured enough to resonate either emotionally or mythologically once the film is over.
172,m/10009274-priest,Noah Berlatsky,FALSE,Splice Today,Rotten,,9/16/2019,"The movie Priest was a surprisingly racist, semi-coherent piece of mindless Hollywood idiocy, complete with genocidal fantasies, derivative Blade-Runner-future stylings, and please-please-please-grant-us-a-sequel tripe ending."
173,m/10009274-priest,Richard Propes,FALSE,TheIndependentCritic.com,Rotten,2.5/4,9/20/2020,"Paul Bettany is an intriguing choice as Priest, but his performance is so devoid of life that it might as well have been Brandon Routh."
174,m/10011304-thirst,Marc Savlov,FALSE,Austin Chronicle,Rotten,2.5/5,4/30/2009,
175,m/10011304-thirst,Thomas Caldwell,FALSE,Cinema Autopsy,Fresh,5-Apr,4/30/2009,
176,m/10011304-thirst,Dave White,FALSE,Movies.com,Fresh,B+,4/30/2009,
177,m/10011304-thirst,Mike Barnard,FALSE,Future Movies UK,Fresh,10-Sep,4/30/2009,
178,m/10011304-thirst,Darcy Paquet,FALSE,Screen International,Fresh,,5/13/2009,"Although the focus of its narrative movement is not always clear, in its best moments, Thirst offers something of the poetic force of cinema's timeless masterpieces."
179,m/10011304-thirst,Kim Newman,FALSE,Empire Magazine,Fresh,5-Apr,5/15/2009,"A fresh, surprising take on an old, old story (and an overpopulated subgenre) that holds the attention with deadly wit."
180,m/10011304-thirst,Maggie Lee,TRUE,Hollywood Reporter,Fresh,,5/15/2009,"Those who thrive on gore, twisted sexuality and brutish handling of women can drink their fill from this film. More serious arthouse critics, however, may balk at the script's soapy excesses."
181,m/10011304-thirst,Joe Utichi,FALSE,IGN Movies UK,Fresh,3.5/5,5/15/2009,"Thirst may not be the greatest vampire movie ever made, but Park's willingness to try something different makes it a decidedly fresh take on the genre."
182,m/10011304-thirst,Derek Elley,TRUE,Variety,Rotten,,5/15/2009,An overlong stygian comedy that badly needs a transfusion of genuine inspiration.
183,m/10011304-thirst,Mike D'Angelo,TRUE,AV Club,Rotten,,5/16/2009,The movie as a whole-which runs nearly two-and-a-quarter hours-has no sense of rhythm or flow whatsoever.
184,m/10011304-thirst,Todd Brown,FALSE,ScreenAnarchy,Rotten,,5/18/2009,The film is - for the most part - technically superb and gorgeous to look at it just comes across as more than a little underwhelming.
185,m/10011304-thirst,Emanuel Levy,FALSE,EmanuelLevy.Com,Fresh,B-,6/12/2009,"The addition of some realist elements from Zola's novel and other noir mellers doesn't work, but Park's striking visual style and solid acting partly compensate for the weaknesses of this confused, twisted vampire saga."
186,m/10011304-thirst,Urban Cinefile Critics,FALSE,Urban Cinefile,Fresh,,6/29/2009,Thirst is a smart and exotic piece of film-making from one of Asia's leading commercial talents and a quality example of an Asian director exploring a classic genre.
187,m/10011304-thirst,David Stratton,FALSE,At the Movies (Australia),Fresh,3.5/5,7/3/2009,"It's a confronting contemporary vampire story with a plot borrowed from Emile Zola's Therese Raquin, and it would be twice as good if it were half an hour shorter."
188,m/10011304-thirst,Brad Miska,FALSE,Bloody Disgusting,Fresh,10-Jul,7/10/2009,"At the hands of a less competent director, THIRST could have been an abomination, but thankfully Chan-wook delivers something above par that should probably be met with two cans of Red Bull."
189,m/10011304-thirst,"Steve ""Uncle Creepy"" Barton",FALSE,Dread Central,Fresh,3.5/5,7/15/2009,"It's a highbrow, critically acclaimed movie that succeeds far more as a down and dirty horror movie than it does as an art film."
190,m/10011304-thirst,Donald J. Levit,FALSE,ReelTalk Movie Reviews,Fresh,,7/23/2009,"Among its type, 'Thirst' succeeds despite too many distractions."
191,m/10011304-thirst,Richard Mowe,FALSE,Boxoffice Magazine,Fresh,5-Mar,7/24/2009,Thirst casts a hypnotic visual spell over its vampiric goings-on.
192,m/10011304-thirst,Harvey S. Karten,FALSE,Compuserve,Fresh,B-,7/26/2009,Watch especially the 22-year-old actress-model Kim Ok-vin's demonic expressions.
193,m/10011304-thirst,Ed Gonzalez,FALSE,Slant Magazine,Fresh,2.5/4,7/26/2009,"From the sweltering, acrobatic sex to the bone-crunching suckings and slayings, Tae-ju's angrily orchestrated mayhem rhymes perfectly with Chan-wook's voracious style."
194,m/10011304-thirst,David Edelstein,TRUE,New York Magazine/Vulture,Fresh,,7/27/2009,"It's fun (if overlong), but for all the noisy slurping, there's no fresh blood."
195,m/10011304-thirst,Prairie Miller,FALSE,NewsBlaze,Fresh,,7/28/2009,"This big screen guzzler has much to advise about the art of vampiring, including more efficient corpse feasting by cutting the feet of your human dispensers off at the ankles and draining them over the bathtub."
196,m/10011304-thirst,Lisa Schwarzbaum,TRUE,Entertainment Weekly,Fresh,A-,7/29/2009,"A gaudy, daring, operatic, and bloody funny provocation of a melodrama from Park Chan-wook."
197,m/10011304-thirst,Armond White,FALSE,New York Press,Rotten,,7/29/2009,"One can't take Thirst seriously, even with its ironic cha-cha music cues, when Park sets up his usual elaborate sentimental ending -- further variation on his typical self-flagellation and mortification of the flesh."
198,m/10011304-thirst,Luke Y. Thompson,FALSE,E! Online,Fresh,A,7/30/2009,...a vampire love story that'll make Twilight fans wet their pants in terror before traumatizing them for life
199,m/10011304-thirst,Jeffrey M. Anderson,FALSE,Combustible Celluloid,Fresh,4-Mar,7/30/2009,Thirst isn't exactly out for scares or thrills; it's more like an old-time Hollywood melodrama with fangs; think A Place in the Sun with bloodsuckers.
200,m/10011304-thirst,Keith Phipps,TRUE,AV Club,Fresh,B,7/30/2009,"Its turgid pace creates a queasy fascination all its own, drawing viewers into an ever-darkening locus of sin and obsession where even the wish for redemption comes at a terrible cost."
201,m/10011304-thirst,Geoff Berkshire,FALSE,Metromix.com,Fresh,5-Apr,7/30/2009,"It's tempting to call it True Blood East, but any comparisons to existing vampire sagas shortchange the unique appeal of Park's vision."
202,m/10011304-thirst,Chris Cabin,FALSE,Filmcritic.com,Rotten,5-Feb,7/30/2009,Overlong by a half-dozen blood spurts and tonally frantic
203,m/10011304-thirst,Jim Ridley,TRUE,Village Voice,Fresh,,7/30/2009,Park's voluptuous style fits a genre that is all appetite -- or should be.
204,m/10011304-thirst,Marshall Fine,FALSE,Hollywood & Fine,Fresh,,7/30/2009,"Though not completely successful, it's still a bold, wildly juicy film that goes for the throat and never relents."
205,m/10011304-thirst,V.A. Musetto,TRUE,New York Post,Fresh,4-Mar,7/31/2009,"Feeling anemic? Allow Dr. Musetto to prescribe large quantities of human blood. You'll find plenty of it in Thirst, from Park Chan-wook, one of South Korea's leading filmmakers."
206,m/10011304-thirst,Betsy Sharkey,TRUE,Los Angeles Times,Fresh,5-Apr,7/31/2009,"Park has created a rumination on morality and mortality that is not at all deadly, but funny and profound and at times intensely erotic."
207,m/10011304-thirst,Stephen Whitty,TRUE,Newark Star-Ledger,Fresh,4-Mar,7/31/2009,"At a time when so much of popular culture is turning the vampire into just another gently exotic, vulnerable lover, Park brings things back to bloody basics."
208,m/10011304-thirst,A.O. Scott,TRUE,New York Times,Rotten,2.5/5,7/31/2009,"Soaked in blood though it is, Thirst leaves some essential cravings unsatisfied."
209,m/10011304-thirst,Andrew O'Hehir,TRUE,Salon.com,Fresh,,7/31/2009,Thirst is a brilliant and gruesome work of cinematic invention as well as a passionate and painful human love story.
210,m/10011304-thirst,Walter V. Addiego,TRUE,San Francisco Chronicle,Rotten,4-Feb,7/31/2009,"Thirst's excesses will entertain some viewers, but if you want coherence, look elsewhere."
211,m/10011304-thirst,Todd Gilchrist,FALSE,Syfy Wire,Fresh,,7/31/2009,"Thirst might just be the best horror movie of the year so far, precisely because it isn't one, but nevertheless works as though it is anyway."
212,m/10011304-thirst,Claudia Puig,TRUE,USA Today,Rotten,2.5/4,7/31/2009,Thirst is at least a half-hour too long. The story goes off course with pointless distractions and feeds on non-stop grisliness.
213,m/10011304-thirst,Maitland McDonagh,FALSE,Horror Hacker,Fresh,,7/31/2009,"Park Chan-wook's melodramatic ""revenge trilogy"" set a high bar for perversity and squirm-inducing violence that Thirst ... easily matches."
214,m/10011304-thirst,Drew McWeeny,FALSE,HitFix,Fresh,,8/1/2009,"... long stretches of 'Thirst' play out like uneasy nightmares, and other sequences play like dreams far wetter, and that combination seems irresistable to the director."
215,m/10011304-thirst,Cole Smithey,FALSE,ColeSmithey.com,Rotten,C-,8/2/2009,"""Thirst"" lacks an appropriate atmosphere and tempo to compete with last year's great deconstructionist vampire movie ""Let the Right One In."""
216,m/10011304-thirst,Avi Offer,FALSE,NYC Movie Guru,Fresh,10-Jun,8/2/2009,"Initially invigorating, chilling and mildly suspenseful while balanced with just the right amount of dark comedy, but it occasionally veers into a tedium of awkwardness and over-the-top bizarreness that lacks surprises."
217,m/10011304-thirst,Ben Mankiewicz,TRUE,At the Movies,Fresh,,8/3/2009,There were moments where I was genuinely scared and moments where I was genuinely moved.
218,m/10011304-thirst,Ben Lyons,TRUE,At the Movies,Rotten,,8/3/2009,"Funny at times, perhaps not purposefully so, it's never truly scary or even thrilling."
219,m/10011304-thirst,Kurt Loder,FALSE,MTV,Fresh,10-Aug,8/3/2009,"Just when we've set our brains on ponder, the picture muddies all hope of contemplation with flashes of the fearlessly eccentric imagery for which Park has become famous, and some of the slurpiest sex scenes to be found in any recent R-rated movie."
