rotten_tomatoes_link,critic_name,top_critic,publisher_name,review_type,review_date,review_content
m/day_shift,Peter Canavese,FALSE,Groucho Reviews,Fresh,8/23/2022,"Unpretentious, light, and amusing with a horror-action kick. Ultra violent, but does an enjoyable job of vampire-hunting and vampire-society worldbuilding."
m/day_shift,Emiliano Basile,FALSE,EscribiendoCine,Rotten,8/22/2022,"Its dramatic development is clumsy, and the characters are built off stereotypes without even being charismatic or fun. The spectacular action sequences don't make up for any of this."
m/day_shift,Shawn Edwards,FALSE,Fox 4 Kansas City,Fresh,8/22/2022,The energy is high the fun is plenty.
m/day_shift,David Nusair,FALSE,Reel Film Reviews,Fresh,8/21/2022,...watchable yet entirely forgettable...
m/day_shift,Jeffrey Lyles,FALSE,Lyles' Movie Files,Fresh,8/21/2022,A perfectly acceptable action comedy and the filmmakers seem satisfied reaching that goal. There’s a sense though that there’s a better version that was attainable had they not been so content to just settle for average.
m/day_shift,Candice McMillan,FALSE,Seattle Refined,Fresh,8/20/2022,"Day Shift clocks in for the light, fast, surprising paycheck, making overtime thanks to its brute strength, if not its elevated narrative."
m/day_shift,Richard Roeper,TRUE,Chicago Sun-Times,Rotten,8/19/2022,...unremarkable and disposable...
m/day_shift,Todd Jorgenson,FALSE,Cinemalogue,Rotten,8/19/2022,"While it manages some scattered big laughs between its obligatory showdowns between the living and the undead, it lacks the freewheeling spirit to break any new ground in cinematic vampire lore."
m/day_shift,Graeme Tuckett,FALSE,Stuff.co.nz,Fresh,8/19/2022,Putting Jamie Foxx in your film is one sure-fire way of elevating a generic and unoriginal script and turning out a pretty likeable and entertaining film.
m/day_shift,Mark H. Harris,FALSE,Black Horror Movies,Rotten,8/19/2022,"Such are the frustrations of watching Day Shift, the biggest frustration of which is its squandered potential. It’s still an engaging watch that is genuinely thrilling in stretches, but you can see how it could’ve easily been more."
m/day_shift,Dwight Brown,TRUE,DwightBrownInk.com,Rotten,8/18/2022,"Streaming audiences, from the comfort of their sofas, won’t complain. Viewers in a theater would not be so kind. Why? Because the bite in this vampire movie is only skin deep."
m/day_shift,Tom Meek,FALSE,Cambridge Day,Rotten,8/18/2022,Foxx is his usual likable self; I’d just rather be liking him in something more suitable for his talents.
m/day_shift,Jennifer Green,FALSE,Common Sense Media,Fresh,8/18/2022,"This ultra-violent, LA-cool vampire comedy is the perfect vehicle for Foxx, who knows how to infuse his macho killers with a heart of gold and a tinge of aw-shucks charm."
m/day_shift,Richard Crouse,FALSE,Richard Crouse,Fresh,8/18/2022,"Day Shift suffers from an underwritten script and overwrought plot turns, but despite all that, the action, Jamie Foxx and Snoop Dogg makes for a pretty good Saturday matinee style horror comedy à la Monster Squad or Fright Night."
m/day_shift,Randy Myers,TRUE,San Jose Mercury News,Rotten,8/18/2022,"Feels more like “content” than a movie, simply stuffing in hyperactive and gory scenes galore to shift the focus from the reality that there’s no substance, no cohesion here, just a marketing plan."
m/day_shift,Mark Feeney,TRUE,Boston Globe,Rotten,8/18/2022,"The movie equivalent of paint-by-the-numbers, this is shoot-by-the-numbers, stab-by-the-numbers, bleed-by-the-numbers. That insures it’s bore-by-the numbers, too."
m/day_shift,Korey Coleman,FALSE,Double Toasted,Fresh,8/17/2022,Day Shift is throwaway fun. You'll enjoy parts of it but probably won't remember it later.
m/day_shift,Dennis Schwartz,FALSE,Dennis Schwartz Movie Reviews,Rotten,8/17/2022,"Short on laughs, filled with cliches and loaded with violence."
m/day_shift,Asher Luberto,FALSE,L.A. Weekly,Rotten,8/17/2022,"Day Shift...doesn't offer any stakes besides the ones used for lopping off heads. Ultimately, this crude, ultra-violent comedy needed more bite."
m/day_shift,Ruben Peralta Rigaud,FALSE,Cocalecas,Fresh,8/17/2022,Day Shift is a sufficiently entertaining action comedy.
m/day_shift,Cary Darling,TRUE,Houston Chronicle,Fresh,8/17/2022,"Nothing is surprising about where ""Day Shift"" goes but how it gets there is key. Foxx and Franco work extremely well together…Thanks Netflix, this almost makes up for ""The Gray Man"" and ""6 Underground."""
m/day_shift,Alan French,FALSE,Sunshine State Cineplex,Rotten,8/17/2022,The film's penchant for mediocre one-liners undercuts the violent action on screen while not being funny enough to justify the comedic asides.
m/day_shift,DarkSkyLady,FALSE,DarkSkyLady Reviews,Fresh,8/17/2022,"Though slow at the start, the tedium vanishes as the stakes ratchet up. Exciting choreography with a “how’d they do that” feel; Day Shift delivers smooth action and comedy thanks to the skillful Jamie Foxx’s comedic acting. "
m/day_shift,M.N. Miller,FALSE,Music City Drive-In,Fresh,8/16/2022,An action-comedy oozing charm and appeal is a credit to the film’s magnetic lead.
m/day_shift,Clarisse Loughrey,TRUE,Independent (UK),Rotten,8/16/2022,"Perry’s work is littered with cool-sounding ideas, but they’ve all been shot with the flatness of a house tour video."
m/day_shift,Erik Childress,FALSE,Movie Madness Podcast,Fresh,8/16/2022,The setup has a flatness to it that is eventually overcome by its commitment to some really well-executed action scenes and unexpectedly watching Dave Franco become the film’s comic savior.
m/day_shift,John Nugent,TRUE,Empire Magazine,Fresh,8/16/2022,An action-comedy very much in the mould of Barry Sonnenfeld’s seminal 1997 sci-fi [MIB]: a secret bureaucratic society policing fantasy creatures; a wise-cracking tone with effects-heavy action; and a rookie-versus-old-timer buddy dynamic.
m/day_shift,Chris Joyce,FALSE,Movies and Munchies (YouTube),Fresh,8/16/2022,"Ridiculous with a thin and fairly uninteresting story, but is filled with funny subtle comedy and insane action pieces. The violence mixed with sarcasm works, especially when Jamie Foxx and Dave Franco are trading lines."
m/day_shift,Gena Radcliffe,FALSE,The Spool,Rotten,8/16/2022,"Like a lot of Netflix’s original content, it’s polished, yet dull, with a budget that doesn’t explain how forgettable it is."
m/day_shift,Keith Garlington,FALSE,Keith & the Movies,Fresh,8/16/2022,"“Day Shift” has some nice surprises. There are several gloriously over-the-top set pieces that will be catnip for action fans. And the movie’s brazen self-awareness allows it to have a lot of fun, often at its own expense."
m/day_shift,Juanma Fernández París,FALSE,El Nuevo Día (Puerto Rico),Rotten,8/15/2022,The odd couple dynamic within the action and horror context doesn't elevate the fun of the film and at time it is tedious.
m/day_shift,Jerrica Tisdale,FALSE,Tell-Tale TV,Fresh,8/15/2022,"Day Shift is a lighthearted summer action movie. It’s fun but could have gone a little more in-depth with the characters and this world, and it could have gone a bit bolder with the comedy."
m/day_shift,Paul Mount,FALSE,Starburst,Fresh,8/15/2022,"It’s not particularly big or clever, but then it doesn’t really need to be; it’s a brash, bright, breezy burst of action and comedy."
m/day_shift,Ryan Leston,FALSE,IGN Movies,Fresh,8/15/2022,A fast-paced action comedy with plenty of bite.
m/day_shift,Tori Preston,FALSE,Pajiba,Fresh,8/15/2022,"It doesn’t quite find the balance of horror-comedy-action it wants to, but it takes some big swings and offers fresh twists on the genres along the way. Mostly, though, it’s mindless fun for a Friday night."
m/day_shift,Pablo O. Scholz,FALSE,Clarín,Fresh,8/15/2022,"Such a by-the-numbers product, that is more or less [more of] the same. [Full review in Spanish]"
m/day_shift,Natasha Alvar,FALSE,Cultured Vultures,Rotten,8/15/2022,"Much like Red Notice, the main selling point of this movie is all the well-known actors attached. For a movie about vampires, it's pretty dull."
m/day_shift,Frank Swietek,FALSE,One Guy's Opinion,Rotten,8/15/2022,A comic action movie with entirely too much violence and too few laughs.
m/day_shift,Christian Toto,FALSE,HollywoodInToto.com,Fresh,8/14/2022,"Jamie Foxx, Snoop Dogg bring spark to generic, but lively, horror-comedy romp."
m/day_shift,Collier Jennings,FALSE,But Why Tho? A Geek Community,Fresh,8/14/2022,"Day Shift is a B-list premise executed with A-list flair, as the cast and director elevate a thin story. If you don’t watch it this weekend, it’d also double as a perfect movie for Halloween night."
m/day_shift,Steven Prokopy,FALSE,Third Coast Review,Fresh,8/14/2022,"The movie isn’t afraid to be a little inappropriate with its wholesale slaughter of vampires, and there are even a few very unexpected surprises along the way..."
m/day_shift,Leo Brady,FALSE,AMovieGuy.com,Fresh,8/14/2022,Day Shift is a big vampire hunting delight and takes a big bite for all fans to chew on at the end of Summer.
m/day_shift,Allen Almachar,FALSE,The MacGuffin,Fresh,8/13/2022,"I’m not sure if this is a good bad movie, or if it’s a bad good movie."
m/day_shift,Kshitij Rawat,FALSE,Wion,Rotten,8/13/2022,"...even after all that, the movie did not have the decency to be short. No. it had to be nearly hours long."
m/day_shift,Jonathan W. Hickman,FALSE,The Newnan Times-Herald,Fresh,8/13/2022,"The mildly entertaining “Day Shift,” is a light, innocuous vampire action film that should enchant teen boys and amuse others."
m/day_shift,Al Shipley,FALSE,Consequence,Fresh,8/13/2022,"Day Shift is one of Netflix’s better action flicks, even if that’s faint praise given the streamer’s weak track record."
m/day_shift,Radheyan Simonpillai,TRUE,NOW Toronto,Rotten,8/12/2022,Would have gone down easier had there been some chemistry between the two leads.
m/day_shift,Wade Major,FALSE,FilmWeek (KPCC - NPR Los Angeles),Fresh,8/12/2022,[Jamie Foxx] brings his A-game... He makes it fresh and invigorating.
m/day_shift,Tim Cogshell,TRUE,FilmWeek (KPCC - NPR Los Angeles),Fresh,8/12/2022,It's gets nuttier than ever and better than ever. I loved this movie.
m/day_shift,Noah Berlatsky,FALSE,Everything is Horrible (Substack),Rotten,8/12/2022,"A pool-boy by day hunts vampires, also by day. That doesn’t sound like a particularly inspired concept for a film. And it is not."
m/day_shift,Stephanie Zacharek,TRUE,TIME Magazine,Fresh,8/12/2022,"Day Shift delivers everything it promises, which isn’t all that much. But Foxx goes above and beyond the call of duty, seemingly without even trying."
m/day_shift,Andrew Mack,FALSE,ScreenAnarchy,Rotten,8/12/2022,It proves once again that if you want someone to direct an action film with top level stunts and action set pieces you give veteran stunt workers the job. What should have been JJ Perry's emergence is hampered by a paint-by-numbers story and script.
m/day_shift,Adam Graham,TRUE,Detroit News,Rotten,8/12/2022,"""Day Shift"" is scattered between its gory and its comic impulses, and is too herky-jerky to find its center."
m/day_shift,Vincent Mancini,FALSE,Uproxx,Fresh,8/12/2022,"In the context of the recent crop of “fun” action movies, Day Shift is one of the few I’ve seen that actually justifies such billing."
m/day_shift,Todd McCarthy,TRUE,Deadline Hollywood Daily,Rotten,8/12/2022,"On the basis of the evidence here, it’s clear that [first-time director J.J.] Perry certainly knows how to shoot heavy-duty action. Unfortunately, there’s precious little sense or coherence to the storytelling."
m/day_shift,Brian Lowry,TRUE,CNN.com,Rotten,8/12/2022,"It's the kind of star-driven vehicle that yields obvious benefits to Netflix even if, qualitatively speaking, it doesn't deserve to see the light of day."
m/day_shift,Rick Marshall,FALSE,Digital Trends,Rotten,8/12/2022,"Although there are some entertaining elements in Day Shift, the film ultimately feels like another nail in the coffin for the vampire genre."
m/day_shift,Sean Collier,FALSE,Pittsburgh Magazine,Fresh,8/12/2022,"When a movie has a blend of admirable and regrettable qualities, an unexpected factor can tip it into worthwhile territory. In this case: Snoop Dogg."
m/day_shift,Sam Stone,FALSE,CBR,Fresh,8/12/2022,Day Shift effectively positions Jamie Foxx as a vampire-hunting action hero and provides the bloody popcorn thrills.
m/day_shift,Jake Coyle,TRUE,Associated Press,Fresh,8/12/2022,"The slapdash vibe of Day Shift has its charms. It’s built almost perfectly to be the kind of thing you might, after some scrolling, absentmindedly click to watch on Netflix and end of watching for its sheer watchability. That’s due largely to Foxx."
m/day_shift,Javier Ocana,FALSE,El Pais (Spain),Rotten,8/12/2022,"Day Shift is one of the many products of systematization offered by the platform. The algorithm, expert at catering to laziness, never understands cinema. "
m/day_shift,Austin Burke,FALSE,Austin Burke/Flick Fan Nation,Fresh,8/12/2022,"Day Shift overcomes a generic story with a few compelling surprises, some wild action scenes, and a cast that is having a great time."
m/day_shift,Matthew Essary,FALSE,Polygon,Fresh,8/12/2022,Day Shift is a treat for genre fans.
m/day_shift,Nate Adams,FALSE,The Only Critic,Fresh,8/12/2022,“Day Shift” is goofy enough that it should draw favorable comparisons to “Buffy the Vampire Slayer” and “Abraham Lincoln: Vampire Hunter” and not “Blade Trinity.”
